2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---44.png,939,846,995,889,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---44.png,208,677,252,730,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,41,3,76,24,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,70,156,114,198,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,196,108,224,158,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,172,112,203,136,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,147,66,187,99,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,192,50,232,86,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,124,24,165,53,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,157,17,199,46,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,464,35,504,74,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,625,71,664,119,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,838,27,878,64,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,738,102,788,129,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,888,106,932,148,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,140,213,181,241,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,204,187,241,216,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,242,181,276,206,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,228,205,268,236,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,196,226,237,266,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,320,218,352,257,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,95,384,142,422,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,558,272,594,304,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,406,315,458,346,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,739,148,784,176,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,768,159,817,197,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,846,116,890,148,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,943,116,973,153,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,880,177,926,212,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,829,135,869,175,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,522,259,561,329,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,786,265,811,314,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,753,365,793,404,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,508,424,552,464,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,550,396,586,480,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,298,532,329,576,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,354,448,393,495,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,306,486,337,540,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,314,863,355,899,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,14,847,82,893,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---45.png,627,682,698,720,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,465,197,500,237,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,355,55,402,88,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,285,128,331,154,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,257,100,293,134,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,21,120,57,149,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,207,192,249,214,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,173,207,232,259,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,176,192,203,232,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,234,217,282,258,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,244,175,273,210,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,270,171,300,207,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,311,244,357,282,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,495,728,530,763,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,954,849,995,896,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,943,762,983,804,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,757,599,805,636,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,823,389,858,425,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,842,371,895,418,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---46.png,233,971,274,999,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,100,353,151,381,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,102,457,141,520,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,127,428,147,468,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,158,422,206,448,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,164,387,198,420,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,137,372,181,391,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,46,459,96,496,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,552,317,623,360,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,655,206,696,286,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,762,238,815,311,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,696,298,770,341,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,787,319,833,389,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,751,326,804,356,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,624,448,698,506,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,827,463,875,529,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,794,429,834,491,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,374,541,420,586,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,405,579,447,614,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,870,476,932,528,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,886,529,956,570,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,815,953,855,994,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,39,862,80,896,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,24,759,66,808,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,84,726,114,762,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---47.png,528,648,579,687,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---48.png,451,859,498,935,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---60.png,691,157,740,193,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---60.png,628,147,666,190,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---60.png,657,122,698,162,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---60.png,623,78,665,107,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---60.png,606,35,650,80,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---60.png,536,34,586,70,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---60.png,554,119,599,150,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---60.png,594,100,629,126,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---60.png,687,752,731,790,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---60.png,659,768,723,820,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---60.png,480,761,520,831,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---61.png,94,669,132,703,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---61.png,730,931,780,960,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---61.png,677,944,712,991,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---61.png,303,946,369,988,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---61.png,225,463,289,538,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---61.png,488,737,536,776,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---61.png,245,927,308,995,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---61.png,181,851,221,878,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---61.png,200,823,263,865,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---62.png,148,680,209,714,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---62.png,131,747,203,799,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---62.png,161,644,207,684,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---62.png,727,750,806,808,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---62.png,870,445,913,476,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---62.png,938,437,962,487,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---62.png,903,343,938,385,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---62.png,948,346,982,384,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---62.png,954,380,992,421,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---62.png,956,302,990,346,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,223,55,279,88,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,308,75,355,115,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,195,296,240,317,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,212,333,259,367,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,131,276,181,318,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,120,342,167,378,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,29,302,72,347,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,16,346,58,381,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,15,439,49,487,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,35,383,75,413,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,451,332,491,368,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,428,301,507,341,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,415,228,497,273,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,451,532,495,595,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,208,360,260,432,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,669,174,714,213,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,293,703,368,777,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,283,362,331,409,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,365,807,405,860,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,382,778,417,816,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,415,770,448,816,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,457,977,506,996,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,617,863,669,890,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,211,977,243,995,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,795,766,829,800,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,814,726,843,768,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,258,610,292,653,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---63.png,290,589,350,645,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---64.png,817,34,857,74,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---64.png,778,473,802,513,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---64.png,572,444,623,493,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---64.png,677,859,714,900,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---64.png,518,832,555,871,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---64.png,496,866,551,909,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---64.png,366,769,427,843,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,807,237,855,261,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,677,596,723,625,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,752,247,785,298,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,704,252,727,298,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,152,202,182,228,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,109,186,171,215,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,134,131,200,192,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,323,300,369,336,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,311,350,347,385,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,349,346,400,381,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,168,624,218,651,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,296,631,349,667,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,439,438,486,465,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,454,405,494,445,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,499,393,546,438,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,518,436,557,466,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,564,459,590,496,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,534,488,574,526,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,539,569,567,614,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,574,566,607,607,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,623,539,659,578,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,628,611,668,649,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,593,611,633,640,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,665,655,705,687,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,442,143,479,177,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,172,827,223,862,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,478,767,529,810,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,376,843,427,896,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,349,927,394,964,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,656,861,692,894,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,634,847,670,875,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,613,829,649,869,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,621,874,660,914,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,624,783,659,834,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,416,967,463,995,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,451,928,490,957,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,444,903,476,939,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---65.png,419,886,446,917,Pup
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---66.png,210,764,270,836,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---66.png,60,513,106,574,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---76.png,800,483,851,523,Adult
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---76.png,720,583,763,612,Pup
